ZIP_CODE,LAND_SQUARE_FEET,YEAR_BUILT,prop_cat,SALE_PRICE
10472.0,2500.0,1930.0,1,700000
10472.0,2000.0,1930.0,1,500000
10472.0,2842.0,1930.0,1,720000
10472.0,2500.0,1930.0,1,615000
10472.0,2000.0,1960.0,1,700000
10472.0,2000.0,1960.0,1,700000
10472.0,1933.0,1955.0,1,10243
10472.0,1782.0,1950.0,1,215000
10472.0,2490.0,1955.0,1,760000
10472.0,1992.0,1955.0,1,735000
10472.0,2000.0,1930.0,1,755000
10472.0,1935.0,1965.0,1,600000
10472.0,2500.0,1920.0,1,299990
10472.0,2500.0,1925.0,1,502500
10472.0,2500.0,1920.0,1,630000
10472.0,2667.0,1920.0,1,514216
10473.0,2500.0,1945.0,0,725000
10472.0,5000.0,1928.0,0,1514080
10472.0,2500.0,1927.0,0,350000
10472.0,2500.0,1927.0,0,700000
10472.0,2500.0,1927.0,0,780000
10472.0,2500.0,1927.0,0,249999
10472.0,2500.0,1927.0,0,860259
10472.0,2850.0,1927.0,0,790000
10472.0,22500.0,2018.0,0,15454000
10472.0,2500.0,1926.0,0,850000
10472.0,2500.0,1929.0,0,925000
10472.0,2500.0,1929.0,0,872100
10472.0,2500.0,1928.0,0,855000
10472.0,2500.0,1927.0,0,800000
10472.0,2500.0,1927.0,0,850000
10472.0,2500.0,1927.0,0,898000
10472.0,2500.0,1927.0,0,796000
10472.0,2500.0,1926.0,0,850000
10472.0,2500.0,1926.0,0,965000
10472.0,7889.0,1928.0,0,7139918
10472.0,2500.0,1927.0,0,850000
10472.0,2500.0,1927.0,0,400000
10472.0,2500.0,1927.0,0,825000
10472.0,2500.0,1924.0,0,775000
10472.0,2642.0,1928.0,0,800000
10472.0,2500.0,1927.0,0,730000
10472.0,2500.0,1927.0,0,730000
10472.0,2488.0,1927.0,0,875000
10472.0,2600.0,1926.0,0,889000
10472.0,20000.0,1939.0,0,7100000
10472.0,20000.0,1928.0,0,7900000
10472.0,15000.0,1938.0,0,9200000
10472.0,17500.0,1930.0,0,10900000
10465.0,3125.0,1920.0,0,520000
10465.0,2500.0,1950.0,0,414000
10465.0,2500.0,1930.0,0,560000
10465.0,2500.0,1930.0,0,404000
10465.0,2500.0,1925.0,0,707500
10465.0,2800.0,1925.0,0,150000
10465.0,2500.0,1930.0,0,526000
10465.0,2500.0,1920.0,0,193000
10465.0,2500.0,1920.0,0,475000
10465.0,3742.0,1935.0,0,599000
10465.0,2800.0,1930.0,0,570000
10465.0,5600.0,1920.0,0,715000
10465.0,5600.0,1920.0,0,730000
10465.0,2500.0,1915.0,0,512000
10465.0,2500.0,1920.0,0,500000
10465.0,5000.0,1930.0,0,660000
10465.0,2000.0,1930.0,0,525000
10465.0,2500.0,1920.0,0,560000
10465.0,1800.0,1960.0,0,525000
10465.0,1800.0,1960.0,0,520000
10465.0,2500.0,1920.0,0,425000
10465.0,2500.0,1920.0,0,540000
10465.0,1802.0,1960.0,0,470000
10465.0,2500.0,1930.0,0,401274
10465.0,2500.0,1935.0,0,253500
10465.0,2000.0,1950.0,0,508000
10465.0,2000.0,1950.0,0,435000
10465.0,4247.0,1950.0,0,555000
10465.0,1559.0,1955.0,0,438155
10465.0,3341.0,1950.0,0,489000
10465.0,1674.0,1960.0,0,200000
10465.0,3354.0,1920.0,0,941686
10465.0,2200.0,1960.0,0,592800
10465.0,5734.0,1950.0,0,590000
10465.0,2102.0,1960.0,0,515000
10465.0,3767.0,1930.0,0,937500
10465.0,5000.0,1945.0,0,650000
10465.0,3800.0,1955.0,0,500000
10465.0,3800.0,1955.0,0,499000
10465.0,1902.0,1970.0,0,445000
10465.0,2500.0,1955.0,0,155336
10465.0,4500.0,1940.0,0,445000
10465.0,2500.0,1950.0,0,490000
10465.0,2500.0,1930.0,0,459000
10465.0,3933.0,1920.0,0,660000
10465.0,2583.0,1955.0,0,535000
10465.0,1663.0,1950.0,0,539000
10465.0,2054.0,1935.0,0,555000
10465.0,3325.0,1930.0,0,655000
10465.0,2500.0,1940.0,0,15000
10465.0,2000.0,1960.0,0,485000
10465.0,2800.0,1955.0,0,570000
10465.0,2200.0,1955.0,0,480000
10465.0,2800.0,1955.0,0,377400
10465.0,3600.0,1950.0,0,400000
10465.0,2600.0,1955.0,0,465001
10465.0,2600.0,1955.0,0,445000
10465.0,3125.0,1950.0,0,400000
10465.0,3600.0,1945.0,0,425000
10465.0,1800.0,1965.0,0,364939
10465.0,1800.0,1965.0,0,381973
10465.0,2000.0,1945.0,0,500000
10465.0,2000.0,1945.0,0,550000
10465.0,2200.0,1950.0,0,465000
10465.0,4331.0,1988.0,0,680000
10465.0,2388.0,1930.0,0,515000
10465.0,2000.0,1940.0,0,440000
10465.0,5000.0,1925.0,0,525000
10465.0,1650.0,1930.0,0,570000
10465.0,1948.0,1925.0,0,440000
10465.0,2600.0,1965.0,0,450000
10465.0,2200.0,1965.0,0,478950
10465.0,1900.0,1945.0,0,395000
10465.0,2500.0,1920.0,0,520000
10465.0,5000.0,1953.0,0,639000
10465.0,2866.0,1930.0,0,324480
10465.0,5000.0,1925.0,0,575000
10465.0,2300.0,1950.0,0,560000
10465.0,2106.0,1955.0,0,570000
10465.0,2099.0,1955.0,0,415000
10465.0,2099.0,1955.0,0,410672
10465.0,2600.0,1970.0,0,565950
10465.0,1800.0,1955.0,0,430000
10465.0,1800.0,1955.0,0,540000
10465.0,1800.0,1955.0,0,530000
10465.0,2500.0,1940.0,0,244000
10465.0,2500.0,1940.0,0,580000
10465.0,3100.0,1950.0,0,540000
10465.0,2378.0,1950.0,0,10000
10465.0,1804.0,1950.0,0,414000
10465.0,2208.0,1960.0,0,549000
10465.0,1800.0,1950.0,0,510000
10465.0,2742.0,1960.0,0,530000
10465.0,1600.0,1960.0,0,415000
10465.0,1800.0,1955.0,0,300000
10465.0,1600.0,1950.0,0,500000
10465.0,1800.0,1950.0,0,482000
10465.0,1800.0,1950.0,0,425000
10465.0,1800.0,1960.0,0,543000
10465.0,2600.0,1965.0,0,530000
10465.0,2900.0,1965.0,0,720000
10465.0,2825.0,1960.0,0,50000
10465.0,2500.0,1930.0,0,288990
10465.0,1725.0,1960.0,0,446160
10465.0,1800.0,1960.0,0,470000
10465.0,2250.0,1960.0,0,630000
10465.0,1598.0,1955.0,0,569000
10465.0,2500.0,1940.0,0,465000
10465.0,2087.0,1960.0,0,550000
10465.0,14425.0,1953.0,0,745000
10465.0,1800.0,1915.0,0,460000
10465.0,2500.0,1920.0,1,639900
10465.0,5000.0,1920.0,1,799000
10465.0,2625.0,1920.0,1,820000
10465.0,4191.0,1920.0,1,635000
10465.0,6250.0,1920.0,1,895000
10465.0,5625.0,1920.0,1,620000
10465.0,3929.0,1920.0,1,592000
10465.0,3000.0,1925.0,1,500000
10465.0,2500.0,2004.0,1,923000
10465.0,2500.0,1930.0,1,649000
10465.0,3696.0,2017.0,1,936790
10465.0,2800.0,2017.0,1,704000
10465.0,1000.0,1910.0,1,530000
10465.0,1000.0,1910.0,1,515000
10465.0,2000.0,1910.0,1,695000
10465.0,1708.0,1920.0,1,600000
10465.0,2500.0,1925.0,1,20000
10465.0,4650.0,1935.0,1,545000
10465.0,1756.0,1925.0,1,540000
10465.0,2775.0,1956.0,1,480000
10465.0,3392.0,1930.0,1,623150
10465.0,2708.0,1925.0,1,750000
10465.0,3100.0,1960.0,1,679000
10465.0,3917.0,1930.0,1,901000
10465.0,2487.0,1960.0,1,740000
10465.0,2500.0,1960.0,1,584875
10465.0,3981.0,1950.0,1,515000
10465.0,1800.0,1950.0,1,699000
10465.0,1800.0,1950.0,1,730000
10465.0,2510.0,1960.0,1,620000
10465.0,3739.0,2004.0,1,860000
10465.0,2897.0,2001.0,1,820000
10465.0,7095.0,2003.0,1,930000
10465.0,3293.0,2003.0,1,820000
10465.0,5000.0,1955.0,1,350000
10465.0,3256.0,1970.0,1,715000
10465.0,3065.0,2002.0,1,850000
10465.0,4000.0,1950.0,1,675000
10465.0,5213.0,1940.0,1,560000
10465.0,4050.0,1975.0,1,930000
10465.0,4500.0,2008.0,1,610950
10465.0,4500.0,2008.0,1,610950
10465.0,2500.0,1960.0,1,775000
10465.0,2500.0,1920.0,1,567000
10465.0,2500.0,1940.0,1,795000
10465.0,3742.0,1955.0,1,690000
10465.0,2600.0,1955.0,1,585000
10465.0,2500.0,1910.0,1,565000
10465.0,2400.0,1910.0,1,320000
10465.0,2442.0,1910.0,1,590000
10465.0,5000.0,1950.0,1,520000
10465.0,2500.0,1935.0,1,490000
10465.0,2142.0,1950.0,1,10000
10465.0,5000.0,1930.0,1,615000
10465.0,2500.0,1935.0,1,600000
10465.0,2100.0,1930.0,1,497250
10465.0,2420.0,2002.0,1,645000
10465.0,5000.0,1920.0,1,365000
10465.0,2097.0,2004.0,1,790000
10465.0,2483.0,1930.0,1,685000
10465.0,2479.0,1955.0,1,575000
10465.0,2500.0,1925.0,1,815000
10465.0,2500.0,1925.0,1,600000
10465.0,2209.0,1950.0,1,300000
10465.0,2500.0,1965.0,1,652500
10465.0,2500.0,1965.0,1,525000
10465.0,3750.0,2017.0,1,982611
10465.0,3750.0,2017.0,1,999000
10465.0,5000.0,2017.0,1,1247356
10465.0,2500.0,1988.0,1,630000
10465.0,2200.0,2000.0,1,675000
10465.0,2200.0,2000.0,1,775000
10465.0,2800.0,1960.0,1,675000
10465.0,2352.0,1920.0,1,550000
10465.0,2673.0,1950.0,1,638000
10465.0,1908.0,1955.0,1,300000
10465.0,2749.0,2003.0,1,780000
10465.0,2175.0,1930.0,1,535000
10465.0,2592.0,1940.0,1,630000
10465.0,2231.0,1940.0,1,570000
10465.0,2575.0,1960.0,1,360000
10465.0,1233.0,1920.0,1,615000
10465.0,2675.0,1950.0,1,614800
10465.0,2730.0,1960.0,1,685000
10465.0,2342.0,1950.0,1,565000
10465.0,2850.0,1960.0,1,695000
10465.0,2850.0,2006.0,1,1018703
10465.0,2500.0,1975.0,1,770000
10465.0,2500.0,1986.0,1,767500
10465.0,3054.0,1925.0,1,950000
10465.0,5000.0,1931.0,0,830000
10466.0,2185.0,1925.0,0,510000
10466.0,2375.0,1930.0,0,459000
10466.0,2560.0,1935.0,0,400000
10466.0,2500.0,1930.0,1,480000
10466.0,2500.0,1940.0,0,521000
10466.0,2379.0,1920.0,0,428000
10466.0,2500.0,1950.0,0,285000
10466.0,2500.0,1950.0,0,550000
10466.0,3000.0,1935.0,0,473000
10466.0,1624.0,1920.0,0,350000
10466.0,2500.0,1920.0,0,480000
10466.0,1805.0,1960.0,0,400000
10466.0,1350.0,1955.0,0,477000
10466.0,1350.0,1955.0,0,280000
10466.0,1750.0,1950.0,0,430000
10466.0,2000.0,1950.0,0,480000
10466.0,3600.0,1960.0,0,510000
10466.0,2375.0,1970.0,0,287000
10466.0,2340.0,1950.0,0,461000
10466.0,2533.0,1955.0,0,470000
10466.0,2614.0,1920.0,0,470000
10466.0,1958.0,1950.0,0,403000
10466.0,1152.0,1965.0,0,457000
10466.0,1847.0,1940.0,0,350000
10466.0,2525.0,1915.0,0,450000
10466.0,2375.0,1925.0,0,295000
10466.0,2846.0,1935.0,1,560000
10466.0,1754.0,1950.0,0,499000
10466.0,2440.0,1950.0,0,498000
10466.0,2250.0,1950.0,0,240000
10466.0,2450.0,1925.0,0,311000
10466.0,2450.0,1925.0,0,555000
10466.0,2923.0,1925.0,0,460000
10466.0,3645.0,1925.0,0,372138
10466.0,2338.0,1940.0,0,325000
10466.0,2435.0,1925.0,0,490000
10466.0,3800.0,1925.0,0,492900
10466.0,2335.0,1965.0,0,499999
10466.0,2435.0,1925.0,0,345000
10466.0,2435.0,1925.0,0,517000
10466.0,2435.0,1925.0,0,350000
10466.0,2923.0,1935.0,0,395000
10466.0,2438.0,1915.0,0,397000
10470.0,2500.0,1940.0,0,490000
10470.0,2417.0,1925.0,0,365000
10470.0,2375.0,1925.0,0,458000
10470.0,3325.0,1930.0,0,470000
10470.0,2000.0,1945.0,0,440577
10470.0,2000.0,1920.0,0,512000
10470.0,1800.0,1950.0,0,405000
10466.0,2435.0,1925.0,0,465000
10466.0,2700.0,1925.0,0,305000
10466.0,2435.0,1925.0,0,354900
10466.0,2435.0,1925.0,0,440000
10466.0,2375.0,1925.0,0,270500
10466.0,2435.0,1925.0,0,497490
10466.0,3930.0,1945.0,0,516000
10466.0,3473.0,1910.0,0,560000
10466.0,2741.0,1925.0,0,360000
10466.0,2100.0,1940.0,0,240000
10470.0,4750.0,1930.0,0,530000
10470.0,4180.0,1925.0,0,440000
10470.0,1800.0,1960.0,0,460000
10466.0,4000.0,1930.0,1,495000
10466.0,3300.0,1975.0,0,340000
10466.0,2756.0,1920.0,1,499980
10466.0,2700.0,1925.0,0,210000
10466.0,2700.0,1925.0,0,572250
10466.0,2166.0,1899.0,1,617000
10466.0,3026.0,1930.0,1,760000
10466.0,1908.0,1960.0,1,545900
10466.0,2250.0,1950.0,1,175000
10466.0,4545.0,1910.0,1,730890
10466.0,2035.0,1925.0,1,390000
10466.0,2035.0,1925.0,1,446000
10466.0,2042.0,1960.0,1,375000
10466.0,2500.0,1932.0,1,730000
10466.0,2500.0,1942.0,1,685000
10466.0,2375.0,1910.0,1,650000
10466.0,2313.0,1930.0,1,417500
10466.0,2090.0,1945.0,1,465000
10466.0,2375.0,1960.0,1,545900
10466.0,2505.0,1930.0,1,310000
10466.0,2505.0,1930.0,1,740000
10466.0,2090.0,1965.0,1,569000
10466.0,2260.0,1935.0,1,615000
10466.0,4017.0,1970.0,1,698000
10466.0,2500.0,1935.0,1,285000
10466.0,4713.0,1920.0,1,750000
10466.0,2375.0,1935.0,1,630000
10466.0,3750.0,1965.0,1,650000
10466.0,2097.0,1950.0,1,410000
10466.0,2177.0,1960.0,1,415000
10466.0,3239.0,1920.0,1,525000
10466.0,2432.0,2005.0,1,685000
10466.0,2125.0,1920.0,1,615000
10466.0,2500.0,1901.0,1,440000
10466.0,2500.0,1925.0,1,445500
10466.0,1604.0,1930.0,1,320000
10466.0,2310.0,1901.0,1,400000
10466.0,4621.0,1915.0,1,860000
10466.0,4871.0,1925.0,1,635000
10466.0,2435.0,1925.0,1,320000
10466.0,3507.0,1965.0,1,680000
10466.0,1564.0,1965.0,1,320000
10466.0,2143.0,1925.0,1,445000
10466.0,2435.0,1925.0,1,590000
10466.0,1896.0,1925.0,1,354900
10466.0,2375.0,1935.0,1,650000
10466.0,2923.0,1935.0,1,645000
10466.0,2317.0,1925.0,1,615000
10466.0,2188.0,1965.0,1,715000
10466.0,1519.0,1965.0,1,680000
10466.0,1620.0,1965.0,1,510000
10466.0,1620.0,1965.0,1,330000
10466.0,3125.0,2000.0,1,840000
10466.0,2750.0,1960.0,1,443000
10466.0,1755.0,1930.0,1,400000
10466.0,1963.0,1940.0,1,382500
10466.0,2125.0,1945.0,1,490000
10470.0,1950.0,1950.0,1,669000
10466.0,2450.0,1925.0,1,360000
10466.0,2538.0,1960.0,1,565000
10470.0,1900.0,1965.0,1,615000
10470.0,1697.0,1960.0,1,450000
10470.0,1700.0,1910.0,1,475000
10470.0,5000.0,1925.0,1,70000
10470.0,4994.0,1925.0,1,550000
10470.0,3354.0,1899.0,1,550000
10466.0,2295.0,1950.0,1,550000
10466.0,1836.0,1950.0,1,653500
10466.0,2185.0,1930.0,1,785000
10466.0,4750.0,1920.0,1,510000
10466.0,2463.0,1935.0,1,352365
10466.0,3500.0,1930.0,1,600000
10466.0,2460.0,1925.0,1,577000
10466.0,3845.0,1925.0,1,545000
10470.0,5000.0,1915.0,1,725000
10470.0,3465.0,1915.0,1,472000
10470.0,5000.0,1899.0,1,370000
10470.0,2500.0,1925.0,1,520000
10470.0,3325.0,1915.0,1,700000
10470.0,3266.0,1965.0,1,636000
10470.0,2019.0,1960.0,1,560000
10470.0,2490.0,1905.0,1,606000
10466.0,2500.0,1925.0,1,600000
10466.0,2500.0,1920.0,1,430000
10466.0,2017.0,1960.0,1,715000
10466.0,5121.0,2013.0,0,2600000
10470.0,2500.0,1925.0,0,830000
10470.0,10972.0,1926.0,0,29035665
10470.0,13778.0,1929.0,0,29035665
10462.0,1425.0,1910.0,0,485000
10462.0,1854.0,1959.0,0,515000
10462.0,2369.0,1955.0,0,341000
10462.0,2413.0,1915.0,0,476580
10462.0,1897.0,1920.0,0,540000
10461.0,2375.0,1935.0,0,460000
10461.0,6668.0,1930.0,0,475000
10461.0,2377.0,1901.0,0,450000
10461.0,3071.0,1899.0,0,40000
10461.0,5171.0,1920.0,0,725000
10461.0,2500.0,1920.0,0,315000
10461.0,2500.0,1910.0,0,247500
10461.0,2846.0,1920.0,0,355000
10461.0,2908.0,1925.0,0,510000
10461.0,2425.0,1950.0,0,520000
10462.0,2290.0,1920.0,1,475000
10462.0,2549.0,1920.0,1,799000
10462.0,2549.0,1920.0,1,700000
10462.0,3322.0,1960.0,1,899000
10462.0,3605.0,1930.0,1,610000
10462.0,5150.0,1920.0,1,400000
10462.0,2575.0,1955.0,1,300000
10462.0,2269.0,1901.0,1,560000
10462.0,3425.0,1901.0,1,790000
10462.0,1975.0,1950.0,1,750000
10462.0,2009.0,1910.0,1,450000
10461.0,2525.0,1925.0,1,525000
10462.0,2261.0,1900.0,1,625000
10462.0,1454.0,1901.0,1,705000
10462.0,1838.0,1920.0,1,250000
10462.0,2500.0,1901.0,1,599000
10462.0,2500.0,1910.0,1,760000
10462.0,3125.0,1910.0,1,534581
10462.0,2500.0,1901.0,1,505000
10462.0,4750.0,1925.0,1,525000
10461.0,2354.0,1899.0,1,640000
10461.0,2269.0,1910.0,1,720000
10461.0,2850.0,1925.0,1,625000
10461.0,3708.0,1899.0,1,690000
10462.0,2657.0,1960.0,1,528000
10462.0,2375.0,1925.0,1,665000
10461.0,2338.0,1965.0,1,795000
10461.0,1793.0,1963.0,1,769000
10461.0,2363.0,1920.0,1,759000
10461.0,1528.0,1920.0,1,350000
10461.0,1465.0,1920.0,1,780613
10461.0,1750.0,1963.0,1,434400
10461.0,2384.0,1920.0,1,780000
10461.0,2400.0,1920.0,1,805800
10461.0,2400.0,1920.0,1,485000
10461.0,2467.0,1910.0,1,697000
10461.0,2417.0,1910.0,1,525000
10461.0,2500.0,1910.0,1,795000
10461.0,2690.0,1900.0,1,785000
10461.0,3331.0,1901.0,1,710000
10462.0,3605.0,1928.0,0,2450000
10462.0,3605.0,1928.0,0,2450000
10462.0,3605.0,1928.0,0,2450000
10462.0,3605.0,1928.0,0,2450000
10462.0,3605.0,1920.0,0,2450000
10462.0,3605.0,1920.0,0,2450000
10462.0,3605.0,1920.0,0,2450000
10462.0,3605.0,1920.0,0,2450000
10462.0,3125.0,1925.0,0,749000
10462.0,3219.0,1925.0,0,850000
10462.0,2635.0,1925.0,0,525000
10462.0,2375.0,1926.0,0,450000
10462.0,1990.0,1925.0,0,600000
10461.0,4247.0,1925.0,0,750000
10461.0,3245.0,1927.0,0,3000000
10461.0,4428.0,1928.0,0,850000
10461.0,7576.0,1923.0,0,6250000
10467.0,2861.0,1925.0,0,395460
10467.0,2375.0,1920.0,0,347140
10467.0,1602.0,1950.0,1,495000
10467.0,1958.0,1950.0,1,489999
10467.0,2856.0,1910.0,0,470000
10467.0,2856.0,1910.0,0,462000
10467.0,2856.0,1910.0,0,510000
10467.0,2856.0,1910.0,0,200000
10467.0,2856.0,1910.0,0,338000
10467.0,2856.0,1910.0,0,575000
10467.0,1892.0,1960.0,1,535000
10467.0,1424.0,1905.0,0,463900
10467.0,2856.0,1915.0,0,210000
10467.0,2856.0,1920.0,0,465000
10469.0,1314.0,1960.0,0,530000
10469.0,1710.0,1950.0,0,420000
10469.0,2580.0,1901.0,0,395481
10469.0,2600.0,1945.0,0,225000
10469.0,1988.0,1935.0,0,520000
10469.0,1884.0,1945.0,0,350000
10469.0,2731.0,1910.0,1,223080
10469.0,1748.0,1960.0,0,515000
10469.0,1748.0,1960.0,0,300000
10469.0,1971.0,1955.0,0,485000
10469.0,1971.0,1955.0,0,455000
10469.0,5471.0,1910.0,0,11500
10469.0,1800.0,1955.0,0,310000
10469.0,2884.0,1955.0,0,330000
10466.0,2742.0,1925.0,0,456300
10466.0,2854.0,1899.0,0,360000
10466.0,2860.0,1925.0,0,415000
10466.0,3258.0,1915.0,0,520000
10466.0,2064.0,1910.0,0,154000
10466.0,5722.0,1899.0,0,225250
10466.0,2856.0,1925.0,0,245800
10466.0,4290.0,1925.0,0,470000
10466.0,2860.0,1899.0,0,10000
10466.0,2860.0,1899.0,0,225000
10466.0,3813.0,1921.0,0,816000
10466.0,1562.0,1955.0,0,415000
10466.0,1970.0,1960.0,0,320000
10466.0,1970.0,1960.0,0,400000
10466.0,1970.0,1960.0,0,525000
10466.0,1800.0,1955.0,0,495000
10466.0,5471.0,1925.0,0,490000
10466.0,1900.0,1925.0,0,437000
10466.0,2737.0,1940.0,0,474000
10469.0,2500.0,1950.0,0,406000
10466.0,1970.0,1950.0,0,508000
10466.0,2735.0,1925.0,0,448000
10466.0,2735.0,1925.0,0,400000
10466.0,2790.0,1956.0,0,530000
10466.0,2015.0,1950.0,0,190000
10466.0,1751.0,1950.0,0,275000
10466.0,1751.0,1950.0,0,391000
10466.0,1751.0,1950.0,0,435000
10466.0,1860.0,1950.0,0,390000
10466.0,1702.0,1935.0,0,293291
10466.0,1702.0,1935.0,0,423000
10467.0,1800.0,1910.0,1,270000
10467.0,2000.0,1910.0,1,355000
10467.0,2000.0,1930.0,1,377970
10467.0,3808.0,1910.0,1,830000
10467.0,2850.0,1910.0,1,738564
10467.0,3800.0,1925.0,1,405000
10467.0,1893.0,1965.0,1,690000
10467.0,3610.0,1925.0,1,527000
10467.0,5000.0,1925.0,1,731702
10467.0,1674.0,2000.0,1,670000
10467.0,3194.0,1925.0,1,650000
10467.0,1885.0,1910.0,1,480000
10467.0,2856.0,1925.0,1,185000
10467.0,2856.0,1930.0,1,714000
10467.0,2856.0,1925.0,1,809000
10467.0,5713.0,1905.0,1,702000
10467.0,950.0,2006.0,1,710000
10467.0,1858.0,2004.0,1,250000
10467.0,1858.0,2004.0,1,650000
10467.0,1893.0,2004.0,1,700000
10467.0,2500.0,1920.0,1,550000
10467.0,2750.0,1928.0,1,447698
10467.0,2750.0,1928.0,1,396000
10467.0,1750.0,1928.0,1,355725
10467.0,3125.0,1925.0,1,610000
10467.0,1905.0,2005.0,1,325000
10467.0,1905.0,2005.0,1,630000
10467.0,2850.0,1965.0,1,520000
10467.0,2560.0,1920.0,1,658000
10467.0,1361.0,1901.0,1,400000
10467.0,2856.0,1910.0,1,840000
10467.0,3180.0,1910.0,1,795915
10467.0,2285.0,1955.0,1,635000
10467.0,2822.0,1920.0,1,298000
10469.0,1565.0,1925.0,1,445000
10467.0,2185.0,1935.0,1,311245
10467.0,2510.0,1970.0,1,375180
10467.0,2027.0,1899.0,1,400000
10467.0,2027.0,1899.0,1,765000
10467.0,1867.0,2005.0,1,699000
10467.0,6319.0,1910.0,1,584000
10469.0,1479.0,1965.0,1,545000
10467.0,7638.0,1920.0,1,620000
10467.0,2856.0,1901.0,1,785000
10467.0,2057.0,1950.0,1,610000
10469.0,2667.0,1955.0,1,578000
10469.0,1767.0,1920.0,1,635000
10469.0,1767.0,1920.0,1,582440
10469.0,1767.0,1920.0,1,405000
10469.0,1710.0,1950.0,1,494000
10469.0,2375.0,2003.0,1,775000
10469.0,2945.0,1960.0,1,790000
10469.0,2606.0,1930.0,1,600000
10469.0,2750.0,1955.0,1,610000
10469.0,1968.0,1950.0,1,462000
10469.0,2125.0,1955.0,1,375000
10469.0,2383.0,1940.0,1,750000
10469.0,2383.0,1935.0,1,689000
10469.0,3567.0,1960.0,1,620000
10469.0,2188.0,1935.0,1,706000
10469.0,2188.0,1935.0,1,270000
10469.0,2188.0,1935.0,1,430000
10469.0,2738.0,2008.0,1,655000
10469.0,1988.0,1935.0,1,365000
10469.0,1988.0,1935.0,1,385000
10469.0,1988.0,1935.0,1,335000
10469.0,1980.0,1945.0,1,625000
10469.0,2485.0,1935.0,1,560000
10469.0,2485.0,1935.0,1,965000
10469.0,2473.0,1945.0,1,616041
10469.0,2808.0,1960.0,1,770908
10469.0,2375.0,2005.0,1,550000
10469.0,1980.0,1955.0,1,10000
10469.0,1980.0,1955.0,1,750000
10469.0,2133.0,1955.0,1,680000
10469.0,2000.0,1955.0,1,690000
10469.0,2000.0,1955.0,1,665000
10466.0,2581.0,1901.0,1,775000
10466.0,4200.0,1930.0,1,640000
10466.0,1800.0,1960.0,1,500000
10466.0,2288.0,1910.0,1,780000
10466.0,2926.0,1915.0,1,344760
10466.0,2126.0,1960.0,1,449000
10466.0,1538.0,2006.0,1,671500
10466.0,2854.0,1899.0,1,665000
10466.0,2854.0,1899.0,1,680000
10466.0,3796.0,1899.0,1,400000
10466.0,3796.0,1899.0,1,781000
10466.0,3804.0,1920.0,1,760000
10466.0,1628.0,1960.0,1,660000
10466.0,3258.0,1915.0,1,510000
10466.0,3813.0,1920.0,1,530000
10466.0,2943.0,1955.0,1,750000
10466.0,2450.0,1910.0,1,589999
10466.0,2504.0,1925.0,1,430950
10466.0,2856.0,1920.0,1,699000
10466.0,2283.0,1960.0,1,730000
10466.0,3396.0,1940.0,1,759000
10466.0,2860.0,1950.0,1,725000
10466.0,2860.0,1925.0,1,482475
10466.0,2052.0,1955.0,1,478950
10466.0,1995.0,1955.0,1,600000
10466.0,2856.0,1901.0,1,420000
10466.0,2856.0,1901.0,1,590000
10466.0,2856.0,1925.0,1,588000
10466.0,2517.0,1970.0,1,455000
10466.0,5721.0,1925.0,1,610000
10466.0,2856.0,2004.0,1,650000
10466.0,3242.0,1925.0,1,615000
10466.0,1440.0,1965.0,1,245000
10466.0,2867.0,1925.0,1,760000
10466.0,2533.0,1950.0,1,390000
10466.0,2567.0,1950.0,1,203500
10466.0,1562.0,1955.0,1,495000
10466.0,3970.0,1920.0,1,789000
10466.0,2500.0,1920.0,1,479000
10466.0,2500.0,1925.0,1,689000
10466.0,1800.0,1960.0,1,237000
10466.0,1800.0,1960.0,1,592000
10466.0,2735.0,1905.0,1,310000
10466.0,2735.0,1905.0,1,560000
10466.0,2725.0,1930.0,1,605000
10466.0,2725.0,1920.0,1,740000
10466.0,4094.0,1915.0,1,570707
10466.0,3014.0,1950.0,1,600000
10466.0,1900.0,1925.0,1,360000
10466.0,2200.0,1940.0,1,445000
10466.0,2165.0,1960.0,1,587100
10466.0,1540.0,1940.0,1,405000
10466.0,2683.0,1935.0,1,384750
10469.0,2813.0,1955.0,1,730000
10469.0,1980.0,1955.0,1,581950
10466.0,1980.0,1950.0,1,410000
10466.0,1901.0,1950.0,1,475000
10466.0,2735.0,1935.0,1,450000
10466.0,2725.0,1930.0,1,776000
10466.0,2725.0,2000.0,1,735000
10466.0,2298.0,1950.0,1,450000
10466.0,1970.0,1950.0,1,622125
10466.0,1700.0,1935.0,1,365040
10466.0,2735.0,1925.0,1,735000
10466.0,2626.0,1925.0,1,430000
10466.0,2441.0,1955.0,1,673200
10466.0,2735.0,1961.0,1,760000
10466.0,2752.0,1925.0,1,660000
10466.0,2673.0,1930.0,1,560000
10466.0,1636.0,1950.0,1,413000
10466.0,1614.0,1950.0,1,509000
10466.0,1883.0,1950.0,1,545000
10467.0,2500.0,1928.0,0,680000
10467.0,2970.0,1910.0,0,810000
10467.0,2187.0,2019.0,0,350000
10467.0,2856.0,1928.0,0,600000
10469.0,2731.0,1930.0,0,860000
10466.0,2860.0,1929.0,0,790000
10466.0,9282.0,1925.0,0,3200000
10466.0,3799.0,1931.0,0,900000
10466.0,3799.0,1930.0,0,900000
10466.0,2491.0,1931.0,0,800000
10466.0,2099.0,1930.0,0,550000
10466.0,2735.0,1931.0,0,840000
10466.0,4094.0,1931.0,0,1080000
